,CPU Name,Platform Name,Single-core Score,Multi-core Score
9699,Intel Core i5-12500T 1995 MHz (6 cores),Windows,1082,3780
9700,Intel Core i5-1250P 1700 MHz (12 cores),Windows,1785,4246
9701,Intel Core i5-12600T 5900 MHz (6 cores),Linux,2533,8207
9702,Intel Core i5-12600T 5900 MHz (6 cores),Linux,1983,7657
9703,Intel Core i5-12600H 4500 MHz (12 cores),Linux,2280,9908
9704,Intel Core i5-12600HX 2500 MHz (12 cores),Windows,2346,10523
9705,Intel Core i5-12500T 1995 MHz (6 cores),Windows,2235,7825
9706,Intel Core i5-12500T 2000 MHz (6 cores),Windows,2201,8181
9707,Intel Core i5-12500T 1995 MHz (6 cores),Windows,2209,8120
9708,Intel Core i5-1250P 1700 MHz (12 cores),Windows,2024,7076
9709,Intel Core i5-12500T 1995 MHz (6 cores),Windows,2195,8158
9710,Intel Core i5-12500T 2000 MHz (6 cores),Windows,2234,8085
9711,Intel Core i5-12600T 2100 MHz (6 cores),Windows,2084,6615
9712,Intel Core i5-1250P 1700 MHz (12 cores),Windows,1903,7151
9713,Intel Core i5-12500T 1995 MHz (6 cores),Windows,2096,7997
9714,Intel Core i5-12500T 1995 MHz (6 cores),Windows,1179,3916
9715,Intel Core i5-12600H 2700 MHz (12 cores),Windows,2303,11362
9716,Intel Core i5-12600H 2700 MHz (12 cores),Windows,2297,11380
9717,Intel Core i5-12500T 1995 MHz (6 cores),Windows,2235,8107
9718,Intel Core i5-12500T 1995 MHz (6 cores),Windows,1874,6268
9719,Intel Core i5-12500T 5600 MHz (6 cores),Linux,1828,7449
9720,Intel Core i5-12500T 1995 MHz (6 cores),Windows,2186,6784
9721,Intel Core i5-12600T 2100 MHz (6 cores),Windows,2276,6840
9722,Intel Core i5-12600T 2100 MHz (6 cores),Windows,2255,6855
9723,Intel Core i5-12500T 2000 MHz (6 cores),Windows,2240,8796
9724,Intel Core i5-12600H 3192 MHz (12 cores),Windows,1953,10283
9725,Intel Core i5-12500T 5600 MHz (6 cores),Linux,2316,7987
9726,Intel Core i5-12600H 3192 MHz (12 cores),Windows,1682,8402
9727,Intel Core i5-12500T 1995 MHz (6 cores),Windows,1978,7894
9728,Intel Core i5-1250P 1700 MHz (12 cores),Windows,2175,9322
9729,Intel Core i5-12500T 1995 MHz (6 cores),Windows,1966,4236
9730,Intel Core i5-12600T 2094 MHz (6 cores),Windows,2359,8201
9731,Intel Core i5-12500T 1995 MHz (6 cores),Windows,2176,6003
9732,Intel Core i5-1250P 1700 MHz (12 cores),Windows,1698,7736
9733,Intel Core i5-1250P 1700 MHz (12 cores),Windows,2009,9166
9734,Intel Core i5-12500T 1995 MHz (6 cores),Windows,2117,5793
9735,Intel Core i5-12600HX 2500 MHz (12 cores),Windows,1958,7818
9736,Intel Core i5-12600HX 2500 MHz (12 cores),Windows,1869,7716
9737,Intel Core i5-12600H 2200 MHz (12 cores),Windows,2251,10392
9738,Intel Core i5-12500T 2000 MHz (6 cores),Windows,2136,7025
9739,Intel Core i5-12600T 5900 MHz (6 cores),Linux,1980,6495
9740,Intel Core i5-12600T 5900 MHz (6 cores),Linux,2275,5966
9741,Intel Core i5-12500T 1995 MHz (6 cores),Windows,2115,7683
9742,Intel Core i5-1250P 2094 MHz (12 cores),Windows,2158,8409
9743,Intel Core i5-12500T 1995 MHz (6 cores),Windows,2230,8376
9744,Intel Core i5-12500T 1995 MHz (6 cores),Windows,2260,9073
9745,Intel Core i5-12500T 1995 MHz (6 cores),Windows,2100,8382
9746,Intel Core i5-1250P 1700 MHz (12 cores),Windows,1847,8285
9747,Intel Core i5-12500T 1995 MHz (6 cores),Windows,2052,7062
9748,Intel Core i5-12500T 2000 MHz (6 cores),Windows,2168,7415
9749,Intel Core i5-1250P 2094 MHz (12 cores),Windows,2103,8316
9750,Intel Core i5-1250P 2094 MHz (12 cores),Windows,2233,8863
9751,Intel Core i5-12500T 1995 MHz (6 cores),Windows,2270,8450
9752,Intel Core i5-12500T 1995 MHz (6 cores),Windows,2219,8133
9753,Intel Core i5-12500T 1995 MHz (6 cores),Windows,2278,8114
9754,Intel Core i5-12500T 1995 MHz (6 cores),Windows,2279,8107
9755,Intel Core i5-12500T 1995 MHz (6 cores),Windows,2276,8153
9756,Intel Core i5-12600HX 2793 MHz (12 cores),Windows,2286,10762
9757,Intel Core i5-12500T 1995 MHz (6 cores),Windows,2089,5731
9758,Intel Core i5-12500T 1995 MHz (6 cores),Windows,2194,6715
9759,Intel Core i5-1240U 1100 MHz (10 cores),Windows,2213,7583
9760,Intel Core i5-1250P 2094 MHz (12 cores),Windows,2197,9935
9761,Intel Core i5-12600H 2700 MHz (12 cores),Windows,2250,9685
9762,Intel Core i5-12600H 4500 MHz (12 cores),Linux,1175,6135
9763,Intel Core i5-12600H 4500 MHz (12 cores),Linux,1216,6427
9764,Intel Core i5-12500T 1995 MHz (6 cores),Windows,2207,6679
9765,Intel Core i5-12500T 1995 MHz (6 cores),Windows,2142,6495
9766,Intel Core i5-12500T 1995 MHz (6 cores),Windows,2162,7050
9767,Intel Core i5-12500T 1995 MHz (6 cores),Windows,2278,8329
9768,Intel Core i5-1250P 2094 MHz (12 cores),Windows,613,3171
9769,Intel Core i5-12600H 2194 MHz (12 cores),Windows,2220,8665
9770,Intel Core i5-1250P 500 MHz (16 cores),Android,1679,4572
9771,Intel Core i5-1250P 2094 MHz (12 cores),Windows,2184,8297
9772,Intel Core i5-1250P 2094 MHz (12 cores),Windows,1499,6576
9773,Intel Core i5-1250P 500 MHz (16 cores),Android,723,2809
9774,Intel Core i5-1250P 2094 MHz (12 cores),Windows,1145,4973
9775,Intel Core i5-1250P 500 MHz (16 cores),Android,1746,5182
9776,Intel Core i5-12500T 1995 MHz (6 cores),Windows,2286,8284
9777,Intel Core i5-12500T 1995 MHz (6 cores),Windows,2265,8204
9778,Intel Core i5-12500T 1995 MHz (6 cores),Windows,2012,6313
9779,Intel Core i5-1250P 2094 MHz (12 cores),Windows,2133,9210
9780,Intel Core i5-12500T 1995 MHz (6 cores),Windows,2231,6832
9781,Intel Core i5-1250P 1700 MHz (12 cores),Windows,2073,7990
9782,Intel Core i5-12500T 1995 MHz (6 cores),Windows,2236,7167
9783,Intel Core i5-12600HX 2793 MHz (12 cores),Windows,1952,9566
9784,Intel Core i5-12500T 2000 MHz (6 cores),Windows,2183,7018
9785,Intel Core i5-12500T 1995 MHz (6 cores),Windows,2222,7845
9786,Intel Core i5-12500T 1995 MHz (6 cores),Windows,2251,7802
9787,Intel Core i5-1250P 500 MHz (16 cores),Android,1755,5735
9788,Intel Core i5-1250P 500 MHz (8 cores),Android,1726,4622
9789,Intel Core i5-12600H 2194 MHz (12 cores),Windows,2255,10562
9790,Intel Core i5-12600H 2194 MHz (12 cores),Windows,1660,9021
9791,Intel Core i5-12500T 1995 MHz (6 cores),Windows,2179,7543
9792,Intel Core i5-1250P 2094 MHz (12 cores),Windows,2185,10067
9793,Intel Core i5-12600T 2100 MHz (6 cores),Windows,2174,6322
9794,Intel Core i5-12600T 2094 MHz (6 cores),Windows,2191,7393
9795,Intel Core i5-12500T 1995 MHz (6 cores),Windows,2257,8121
9796,Intel Core i5-12500T 1995 MHz (6 cores),Windows,2271,8122
9797,Intel Core i5-1240U 1100 MHz (10 cores),Windows,1575,4563
9798,Intel Core i5-12500T 5600 MHz (6 cores),Linux,2284,8893
9799,Intel Core i5-12500T 5600 MHz (6 cores),Linux,2232,8756
9800,Intel Core i5-12500T 1995 MHz (6 cores),Windows,2207,6863
9801,Intel Core i5-12600H 2194 MHz (12 cores),Windows,2157,10779
9802,Intel Core i5-12600H 2194 MHz (4 cores),Windows,2183,7877
9803,Intel Core i5-12600HX 2500 MHz (12 cores),Windows,2170,11345
9804,Intel Core i5-12600HX 2793 MHz (12 cores),Windows,1959,7455
9805,Intel Core i5-12600HX 2793 MHz (12 cores),Windows,1890,7806
9806,Intel Core i5-12500T 1995 MHz (6 cores),Windows,2092,5782
9807,Intel Core i5-12600T 2094 MHz (6 cores),Windows,2309,8340
9808,Intel Core i5-12600H 2700 MHz (12 cores),Windows,915,4388
9809,Intel Core i5-12600HX 2500 MHz (12 cores),Windows,2245,11738
9810,Intel Core i5-12600HX 2500 MHz (12 cores),Windows,2251,11760
9811,Intel Core i5-1250P 1700 MHz (12 cores),Windows,1983,8840
9812,Intel Core i5-12600HX 4600 MHz (12 cores),Linux,2351,11154
9813,Intel Core i5-12600HX 4600 MHz (12 cores),Linux,1914,10697
9814,Intel Core i5-12600HX 4600 MHz (12 cores),Linux,2129,8399
9815,Intel Core i5-12600HX 4600 MHz (12 cores),Linux,2166,8538
9816,Intel Core i5-1250P 1700 MHz (12 cores),Windows,1947,8900
9817,Intel Core i5-12500T 1995 MHz (6 cores),Windows,2168,5884
9818,Intel Core i5-12500T 1995 MHz (6 cores),Windows,2128,6921
9819,Intel Core i5-12500T 1995 MHz (6 cores),Windows,2014,5417
9820,Intel Core i5-12500T 1995 MHz (6 cores),Windows,2008,6541
9821,Intel Core i5-12500T 5600 MHz (6 cores),Linux,2438,9416
9822,Intel Core i5-12500T 5600 MHz (6 cores),Linux,2448,9313
9823,Intel Core i5-1250P 2094 MHz (12 cores),Windows,1978,8231
9824,Intel Core i5-12500T 2000 MHz (6 cores),Windows,2228,7450
9825,Intel Core i5-1250P 2094 MHz (12 cores),Windows,2140,8995
9826,Intel Core i5-12500T 1995 MHz (6 cores),Windows,2258,8178
9827,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1760,7091
9828,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1500,8112
9829,AMD Ryzen 7 7735HS 4829 MHz (8 cores),Linux,2021,10387
9830,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1836,7481
9831,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2012,8197
9832,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1979,8144
9833,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2041,9742
9834,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1955,7890
9835,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1873,7373
9836,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2016,8255
9837,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2020,8244
9838,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1457,6841
9839,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1043,4462
9840,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1854,7741
9841,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1485,6806
9842,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1488,6902
9843,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1491,6779
9844,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1911,7940
9845,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1843,7798
9846,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1007,5444
9847,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2035,9714
9848,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2073,9913
9849,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1535,6258
9850,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2130,10820
9851,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2068,10516
9852,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2071,9848
9853,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1971,8050
9854,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1512,6513
9855,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1076,6088
9856,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1799,7216
9857,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2038,8114
9858,AMD Ryzen 7 7735HS 4829 MHz (8 cores),Linux,2148,8651
9859,AMD Ryzen 7 7735HS 4829 MHz (8 cores),Linux,2084,8360
9860,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1664,5196
9861,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2072,10349
9862,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1770,7538
9863,AMD Ryzen 7 7735HS 3201 MHz (7 cores),Windows,1897,7688
9864,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1886,7870
9865,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1936,7883
9866,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1880,7552
9867,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1867,7353
9868,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1875,7556
9869,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1287,6316
9870,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2030,8144
9871,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1992,8145
9872,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1367,6282
9873,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2115,10092
9874,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2076,9795
9875,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1296,6321
9876,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1492,6747
9877,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,987,5076
9878,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2063,9514
9879,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1619,6752
9880,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1504,8003
9881,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1552,7407
9882,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2122,10116
9883,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2102,10121
9884,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2098,10083
9885,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2062,9741
9886,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2033,9818
9887,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1943,7264
9888,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1774,6700
9889,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2103,10303
9890,AMD Ryzen 7 7735HS 4829 MHz (8 cores),Linux,1972,7445
9891,AMD Ryzen 7 7735HS 4829 MHz (8 cores),Linux,1943,7557
9892,AMD Ryzen 7 7735HS 4829 MHz (8 cores),Linux,1885,6541
9893,AMD Ryzen 7 7735HS 4829 MHz (8 cores),Linux,1977,6366
9894,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1945,7880
9895,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2045,9968
9896,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2095,9501
9897,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2083,10049
9898,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2074,9999
9899,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2048,9896
9900,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2010,8144
9901,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1963,8142
9902,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1974,8014
9903,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1874,7734
9904,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2159,10869
9905,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1882,7532
9906,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2016,8222
9907,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1876,7758
9908,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1929,7715
9909,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1919,7726
9910,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1797,7555
9911,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1888,7776
9912,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1967,8021
9913,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,623,2007
9914,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2028,9475
9915,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2025,8237
9916,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2045,10033
9917,AMD Ryzen 7 7735HS 4828 MHz (8 cores),Linux,2086,8285
9918,AMD Ryzen 7 7735HS 4828 MHz (8 cores),Linux,2082,8288
9919,AMD Ryzen 7 7735HS 4828 MHz (8 cores),Linux,1757,5031
9920,AMD Ryzen 7 7735HS 4828 MHz (8 cores),Linux,2004,4403
9921,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1937,7390
9922,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1960,8053
9923,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2004,8065
9924,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1853,5369
9925,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1632,7238
9926,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1430,7702
9927,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1380,5726
9928,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1967,8043
9929,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1998,7912
9930,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1951,8114
9931,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1890,7136
9932,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1471,6786
9933,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1447,6618
9934,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1913,8059
9935,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1960,8102
9936,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1813,7242
9937,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1832,8039
9938,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1341,5730
9939,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1512,6902
9940,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1967,8166
9941,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1904,8059
9942,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1501,6865
9943,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1485,6558
9944,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1972,7825
9945,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1045,4601
9946,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2015,8087
9947,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1026,5306
9948,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1882,7587
9949,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1027,5129
9950,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1029,5173
9951,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1826,7239
9952,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1024,5170
9953,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1002,5064
9954,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1036,4409
9955,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1837,7984
9956,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1492,6827
9957,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1977,7099
9958,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2115,10330
9959,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1518,7900
9960,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,788,4029
9961,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2107,10115
9962,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1998,9606
9963,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2103,9997
9964,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1756,6895
9965,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1464,7415
9966,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1443,7498
9967,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2038,8283
9968,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1997,8288
9969,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2047,8375
9970,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1817,6702
9971,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1924,6826
9972,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1982,7364
9973,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1976,7356
9974,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2040,10534
9975,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2043,9445
9976,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2010,8251
9977,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1010,5034
9978,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1930,7942
9979,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1813,7214
9980,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1046,6549
9981,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1993,8149
9982,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2043,8555
9983,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1896,6945
9984,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1943,7118
9985,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2094,10620
9986,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2073,10493
9987,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2102,10666
9988,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,992,4848
9989,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2009,9656
9990,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1991,7126
9991,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1948,6901
9992,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1773,5879
9993,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1040,4727
9994,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1912,7844
9995,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2090,10019
9996,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1918,7038
9997,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1989,9467
9998,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1921,7094
9999,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2004,9939
10000,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1843,6734
10001,Intel Pentium Silver N6000 1114 MHz (4 cores),Windows,559,1487
10002,Intel Pentium Silver N6000 1101 MHz (4 cores),Windows,497,993
10003,Intel Pentium Silver N6000 1101 MHz (4 cores),Windows,476,1001
10004,Intel Pentium Silver N6000 1114 MHz (4 cores),Windows,331,1287
10005,Intel Pentium Silver N6000 1112 MHz (4 cores),Windows,565,1054
10006,Intel Pentium Silver N6000 1101 MHz (4 cores),Windows,388,452
10007,Intel Pentium Silver N6000 1114 MHz (4 cores),Windows,560,1431
10008,Intel Pentium Silver N6000 1101 MHz (4 cores),Windows,356,708
10009,Intel Pentium Silver N6000 1114 MHz (4 cores),Windows,477,918
10010,Intel Pentium Silver N6000 1113 MHz (4 cores),Windows,552,1189
10011,Intel Pentium Silver N6000 1113 MHz (4 cores),Windows,574,1483
10012,Intel Pentium Silver N6000 1112 MHz (4 cores),Windows,545,1291
10013,Intel Pentium Silver N6000 1113 MHz (4 cores),Windows,478,1355
10014,Intel Pentium Silver N6000 1003 MHz (4 cores),Windows,385,1201
10015,Intel Pentium Silver N6000 1112 MHz (4 cores),Windows,560,1179
10016,Intel Pentium Silver N6000 1101 MHz (4 cores),Windows,547,457
10017,Intel Pentium Silver N6000 3300 MHz (4 cores),Linux,328,359
10018,Intel Pentium Silver N6000 1101 MHz (4 cores),Windows,307,451
10019,Intel Pentium Silver N6000 1101 MHz (4 cores),Windows,231,869
10020,Intel Pentium Silver N6000 1101 MHz (4 cores),Windows,476,871
10021,Intel Pentium Silver N6000 1101 MHz (4 cores),Windows,508,953
10022,Intel Pentium Silver N6000 3300 MHz (4 cores),Android,392,1173
10023,Intel Pentium Silver N6000 1112 MHz (4 cores),Windows,572,1500
10024,Intel Pentium Silver N6000 1101 MHz (4 cores),Windows,396,744
10025,Intel Pentium Silver N6000 1114 MHz (4 cores),Windows,560,1365
10026,Intel Pentium Silver N6000 1112 MHz (4 cores),Windows,540,1110
10027,Intel Pentium Silver N6000 1111 MHz (4 cores),Windows,284,953
10028,Intel Pentium Silver N6000 1101 MHz (4 cores),Windows,562,1329
10029,Intel Pentium Silver N6000 1112 MHz (4 cores),Windows,554,1430
10030,Intel Pentium Silver N6000 1101 MHz (4 cores),Windows,454,952
10031,Intel Pentium Silver N6000 3300 MHz (4 cores),Linux,589,1505
10032,Intel Pentium Silver N6000 1112 MHz (4 cores),Windows,563,1330
10033,Intel Pentium Silver N6000 3300 MHz (4 cores),Linux,428,717
10034,Intel Pentium Silver N6000 3300 MHz (4 cores),Linux,510,580
10035,Intel Pentium Silver N6000 1112 MHz (4 cores),Windows,276,730
10036,Intel Pentium Silver N6000 3300 MHz (4 cores),Android,419,1292
10037,Intel Pentium Silver N6000 1108 MHz (4 cores),Windows,365,616
10038,Intel Pentium Silver N6000 1101 MHz (4 cores),Windows,452,748
10039,Intel Pentium Silver N6000 1112 MHz (4 cores),Windows,529,860
10040,Intel Pentium Silver N6000 1089 MHz (4 cores),Windows,556,1327
10041,Intel Pentium Silver N6000 1101 MHz (4 cores),Windows,476,967
10292,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,742,1587
10293,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,585,1283
10294,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,942,1815
10295,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,916,1735
10296,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,573,908
10297,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,599,1630
10298,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,868,1631
10299,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,696,1391
10300,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,795,1381
10301,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,655,1158
10302,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,965,1949
10303,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,965,2032
10304,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,984,1656
10305,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,1033,2027
