,CPU Name,Platform Name,Single-core Score,Multi-core Score,quarry
19515,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2063,9776,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19516,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1807,5759,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19517,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2033,8440,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19518,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1542,5860,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19519,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2034,10004,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19520,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2096,10167,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19521,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2096,10154,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19522,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2121,10217,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19523,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2076,10092,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19524,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1954,8454,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19525,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1878,8425,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19526,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1413,7664,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19527,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2012,9510,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19528,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1393,7839,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19529,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2114,10747,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19530,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2121,10278,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19531,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2100,10234,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19532,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2092,10217,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19533,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2109,10260,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19534,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2001,9643,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19535,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2133,10443,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19536,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2096,10296,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19537,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2106,10279,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19538,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2086,9990,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19539,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1993,9477,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19540,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2118,10154,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19541,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1955,7483,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19542,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1674,6709,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19543,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1910,8887,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19544,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2071,10164,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19545,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2032,10027,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19546,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2076,10161,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19547,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2018,10263,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19548,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2111,10249,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19549,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2066,9909,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19550,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2136,10312,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19551,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2069,10131,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19552,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2072,9963,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19553,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2111,10103,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19554,AMD Ryzen 7 7735HS 4829 MHz (8 cores),Linux,2193,10383,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19555,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1983,9768,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19556,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1565,7941,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19557,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2087,10093,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19558,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2061,9879,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19559,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1554,7326,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19560,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1848,8891,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19561,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2132,10369,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19562,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2013,7394,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19563,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1993,9608,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19564,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2046,10176,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19565,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2020,10039,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19566,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2116,10379,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19567,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1671,6844,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19568,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1646,6804,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19569,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1563,8434,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19570,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1414,8254,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19571,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2117,9881,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19572,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1462,8238,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19573,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2103,10093,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19574,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2098,10079,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19575,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2059,10065,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19576,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2033,9883,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19577,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2028,9509,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19578,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1917,9852,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19579,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2095,10363,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19580,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1995,8951,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19581,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2031,9666,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19582,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2082,9963,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19583,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2090,9954,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19584,AMD Ryzen 7 7735HS 4829 MHz (8 cores),Linux,1993,7786,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19585,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2036,9926,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19586,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2062,9802,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19587,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2077,10051,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19588,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2064,9866,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19589,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1700,7179,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19590,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2001,9860,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19591,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2155,10351,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19592,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2114,10204,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19593,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2113,10228,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19594,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2083,10168,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19595,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2063,9952,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19596,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1661,7246,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19597,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2077,10272,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19598,AMD Ryzen 7 7735HS 4829 MHz (8 cores),Linux,1736,7829,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19599,AMD Ryzen 7 7735HS 4829 MHz (8 cores),Linux,1874,8049,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19600,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,1516,8095,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19601,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2100,10438,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19602,AMD Ryzen 7 7735HS 3201 MHz (8 cores),Windows,2115,10668,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+
19603,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1838,6562,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19604,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1831,6517,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19605,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1582,5754,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19606,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1851,6638,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19607,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1667,5385,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19608,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1689,7549,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19609,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1390,5626,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19610,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1604,6244,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19611,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,2006,8278,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19612,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1455,5110,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19613,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,2007,9073,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19614,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1898,6740,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19615,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1517,5082,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19616,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1770,6203,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19617,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1606,5846,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19618,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1754,6165,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19619,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1942,8190,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19620,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1917,8250,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19621,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1849,8299,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19622,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1444,5557,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19623,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1446,5375,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19624,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1758,8249,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19625,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1583,5963,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19626,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1811,3934,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19627,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1619,4851,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19628,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1964,6891,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19629,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1667,5707,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19630,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1604,5403,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19631,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1063,4826,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19632,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,883,3219,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19633,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1916,5172,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19634,AMD Ryzen 5 7535HS 4603 MHz (6 cores),Linux,2040,8685,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19635,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1804,7918,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19636,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1565,5459,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19637,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1542,5440,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19638,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,2002,8517,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19639,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1493,7164,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19640,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1855,6530,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19641,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1952,6685,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19642,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1838,5611,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19643,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1932,6615,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19644,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1905,6622,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19645,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1924,6882,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19646,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1501,6545,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19647,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1856,6369,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19648,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1626,6521,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19649,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1409,5099,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19650,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1904,6678,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19651,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1501,6332,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19652,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1621,5621,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19653,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1068,4041,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19654,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,996,3895,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19655,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1816,7821,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19656,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1920,7232,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19657,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,2044,8838,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19658,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1819,5406,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19659,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1481,4573,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19660,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,2033,8655,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19661,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1519,4107,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19662,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1784,5986,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19663,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1507,6289,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19664,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1771,4270,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19665,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1890,8377,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19666,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1433,7017,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19667,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1432,7101,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19668,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1800,6429,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19669,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1731,2830,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19670,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1889,6498,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19671,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1595,4794,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19672,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1967,8175,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19673,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1075,4758,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19674,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1067,4773,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19675,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1694,7399,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19676,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1689,7401,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19677,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1483,5434,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19678,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,998,4123,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19679,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,2025,8575,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19680,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1059,4025,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19681,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1895,5006,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19682,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1941,7931,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19683,AMD Ryzen 5 7535HS 4601 MHz (6 cores),Linux,1967,6886,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19684,AMD Ryzen 5 7535HS 4603 MHz (6 cores),Linux,1931,6706,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19685,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,2032,8873,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19686,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1379,5415,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19687,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1067,4738,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19688,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1925,8132,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19689,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1800,5888,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19690,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1941,6800,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
19691,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1367,4861,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7535HS+
